Repository,YAML File,YAML File Path,Status,Violations
GP_AF_BTP,jb_btp_power_bi_migration_eu.yml,cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\jb_btp_power_bi_migration_eu.yml,Compliant,
GP_AF_BTP,jb_btp_power_bi_migration_Landscape.yml,cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\jb_btp_power_bi_migration_Landscape.yml,Compliant,
GP_AF_BTP,jb_btp_power_bi_migration_Latam_RCIS_China.yml,cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\jb_btp_power_bi_migration_Latam_RCIS_China.yml,Compliant,
GP_AF_BTP,jb_btp_power_bi_migration_meta.yml,cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\jb_btp_power_bi_migration_meta.yml,Compliant,
GP_AF_BTP,jb_btp_power_bi_migration_uscan.yml,cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\jb_btp_power_bi_migration_uscan.yml,Compliant,
GP_AF_BTP,btp_ap_ar_report_generation_plan.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_ap_ar_report_generation_plan.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_ap_ar_report_generation_plan.yml"", line 24, column 15"
GP_AF_BTP,btp_box_to_gp_ing_supplychain.yaml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_box_to_gp_ing_supplychain.yaml,Compliant,
GP_AF_BTP,btp_btp_box_to_gp_supplychain_4_EDL2.yaml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_box_to_gp_supplychain_4_EDL2.yaml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_box_to_gp_supplychain_6_EDL2.yaml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_box_to_gp_supplychain_6_EDL2.yaml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_box_to_gp_supplychain_btp_1_EDL2.yaml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_box_to_gp_supplychain_btp_1_EDL2.yaml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_box_to_gp_supplychain_btp_2_EDL2.yaml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_box_to_gp_supplychain_btp_2_EDL2.yaml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_box_to_gp_supplychain_btp_3_EDL2.yaml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_box_to_gp_supplychain_btp_3_EDL2.yaml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_box_to_gp_supplychain_btp_ps_savings_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_box_to_gp_supplychain_btp_ps_savings_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_cora_to_pdl_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_cora_to_pdl_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_EDL2_GP2Source_Outgestion__box_out_advanced_payment.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL2_GP2Source_Outgestion__box_out_advanced_payment.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL2_GP2Source_Outgestion__box_out_payterms.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL2_GP2Source_Outgestion__box_out_payterms.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL2_GP2Source_Outgestion__box_out_sot_supply_chain.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL2_GP2Source_Outgestion__box_out_sot_supply_chain.yml,Compliant,
GP_AF_BTP,btp_btp_EDL_Base_Dynamic_sourcing360_ingestion_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Base_Dynamic_sourcing360_ingestion_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_EDL_BOX2GP_bs2edl_supplychain_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_BOX2GP_bs2edl_supplychain_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_EDL_BOX2GP__ing_supply_chain_sox_box2gp_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_BOX2GP__ing_supply_chain_sox_box2gp_EDL2.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL_ingestion_mysql_gears_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_ingestion_mysql_gears_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_edl_ingestion_mysql_gears_new_cip_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_edl_ingestion_mysql_gears_new_cip_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_EDL_Outgestion_mos_app_inventory_segmentation_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion_mos_app_inventory_segmentation_EDL2.yml,Compliant,
GP_AF_BTP,btp_btp_EDL_Outgestion_s360_app_fhr_pdl_2_rds_EDL2.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion_s360_app_fhr_pdl_2_rds_EDL2.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL_Outgestion_s360_app_pricing_records_sot_pdl_2_rds.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion_s360_app_pricing_records_sot_pdl_2_rds.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL_Outgestion_s360_app_purchase_reqs_stg_pdl_2_rds.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion_s360_app_purchase_reqs_stg_pdl_2_rds.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL_Outgestion_s360_app_s360_app_md_market_share_oracle_stg_pdl_2_rds.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion_s360_app_s360_app_md_market_share_oracle_stg_pdl_2_rds.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL_Outgestion_s360_app_s360_cash_payterm_scx_pdl_2_rds.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion_s360_app_s360_cash_payterm_scx_pdl_2_rds.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL_Outgestion_s360_app_s360_cyber_score_details_pdl_2_rds.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion_s360_app_s360_cyber_score_details_pdl_2_rds.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,btp_btp_EDL_Outgestion_s360_app_s360_mat_approved_supplier_list_psot_pdl_2_rds.yml,cloned_repos\GP_AF_BTP\dags\talend_exit\BTP\workflows\btp_btp_EDL_Outgestion_s360_app_s360_mat_approved_supplier_list_psot_pdl_2_rds.yml,Non-Compliant,No interval scheduled for this job
